,property_type,society,sector,price_cr,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,nearbyLoc_score,area_room_ratio
2071,flat,aipl peaceful homes,sector 70a,2.75,12791.0,2150.0,Built Up area: 2150 (199.74 sq.m.),3.0,3.0,3+,14.0,North-East,Undefined,,2150.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,716.6666666666666
2072,flat,chd avenue,sector 71,1.2,7407.0,1620.0,Super Built up area 1620(150.5 sq.m.),3.0,3.0,3,4.0,North,Relatively New,1620.0,,,0.0,0.0,0.0,0.0,1.0,2.0,49.0,30.0,540.0
2073,flat,godrej nature plus serenity,sector 33,1.39,11583.0,1200.0,Carpet area: 1200 (111.48 sq.m.),3.0,2.0,3+,23.0,East,Under Construction,,,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,27.0,400.0
2074,flat,ansal heights 86,sector 86,1.25,7396.0,1690.0,Super Built up area 1690(157.01 sq.m.),3.0,2.0,1,2.0,,New Property,1690.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.0,563.3333333333334
2075,house,sushant lok 1 builder floors,sector 43,13.0,48148.0,2700.0,Plot area 300(250.84 sq.m.),3.0,3.0,3+,4.0,North,New Property,,2700.0,,0.0,0.0,0.0,1.0,0.0,2.0,7.0,63.0,900.0
2076,flat,dlf the ultima,sector 81,2.35,11174.0,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3.0,3.0,3+,14.0,South,Relatively New,2103.0,1550.0,1257.0,1.0,1.0,0.0,1.0,1.0,1.0,49.0,50.0,701.0
2077,flat,godrej aria,sector 79,1.95,8519.0,2289.0,Super Built up area 2289(212.66 sq.m.)Carpet area: 1121 sq.ft. (104.14 sq.m.),3.0,4.0,3+,10.0,,New Property,2289.0,,1121.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,71.0,763.0
2078,flat,shapoorji pallonji joyville gurugram,sector 102,2.04,14068.0,1450.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3.0,3+,1.0,South,Relatively New,1852.0,,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,71.0,483.3333333333333
2079,flat,m3m merlin,sector 67,3.4,14418.0,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1708 sq.ft. (158.68 sq.m.),3.0,4.0,3,16.0,North-West,Relatively New,2358.0,,1708.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,61.0,786.0
2080,flat,umang monsoon breeze,sector 78,1.05,5666.0,1853.0,Built Up area: 1853 (172.15 sq.m.)Carpet area: 1390 sq.ft. (129.14 sq.m.),3.0,3.0,3,6.0,North,Moderately Old,,1853.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,617.6666666666666
2081,flat,emaar gurgaon greens,sector 102,1.4,8484.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,3.0,East,Relatively New,1650.0,,1022.58,0.0,1.0,0.0,0.0,0.0,0.0,60.0,57.0,550.0
2082,flat,bestech park view grand spa,sector 81,2.35,8834.0,2660.0,Super Built up area 2660(247.12 sq.m.)Carpet area: 2356 sq.ft. (218.88 sq.m.),3.0,4.0,3+,6.0,North-East,Relatively New,2660.0,,2356.0,0.0,1.0,0.0,0.0,0.0,2.0,101.0,50.0,886.6666666666666
2083,flat,orris carnation residency,sector 85,0.88,5952.0,1478.0,Super Built up area 1485(137.96 sq.m.),3.0,3.0,1,1.0,South,Relatively New,1485.0,,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,32.0,492.6666666666667
2084,flat,m3m woodshire,sector 107,1.49,6310.0,2361.0,Super Built up area 2361(219.34 sq.m.),3.0,4.0,3+,5.0,East,Relatively New,2361.0,,,0.0,1.0,1.0,0.0,0.0,2.0,174.0,18.0,787.0
2085,flat,puri the aravallis,sector 61,3.9,33220.0,1174.0,Carpet area: 1249.65 (116.1 sq.m.),3.0,4.0,3+,33.0,South,Under Construction,,,1249.68879,0.0,1.0,0.0,0.0,0.0,0.0,158.0,42.0,391.3333333333333
2086,flat,ambience creacions,sector 22,3.2,11500.0,2783.0,Super Built up area 2781(258.36 sq.m.),3.0,4.0,3+,2.0,North-East,New Property,2781.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,76.0,927.6666666666666
2087,flat,dlf regal gardens,sector 90,1.26,7403.0,1702.0,Super Built up area 1702(158.12 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,6.0,North-East,Relatively New,1702.0,,1500.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,40.0,567.3333333333334
2088,house,huda,sector 38,3.5,24005.0,1458.0,Plot area 162(135.45 sq.m.)Built Up area: 161 sq.yards (134.62 sq.m.)Carpet area: 160 sq.yards (133.78 sq.m.),3.0,2.0,3,2.0,East,Moderately Old,,161.0,160.0,0.0,0.0,1.0,0.0,0.0,2.0,85.0,68.0,486.0
2089,flat,raheja atharva,sector 109,2.2,9490.0,2318.0,Carpet area: 2318 (215.35 sq.m.),3.0,3.0,2,7.0,North,Moderately Old,,,2318.0,0.0,1.0,0.0,0.0,0.0,2.0,111.0,34.0,772.6666666666666
2090,flat,chd avenue,sector 71,1.25,7171.0,1743.0,Super Built up area 1743(161.93 sq.m.),3.0,4.0,2,7.0,East,Relatively New,1743.0,,,0.0,1.0,0.0,0.0,0.0,2.0,160.0,30.0,581.0
2091,flat,microtek greenburg,sector 86,1.65,8707.0,1895.0,Super Built up area 1895(176.05 sq.m.),3.0,4.0,3,8.0,North-West,Relatively New,1895.0,,,0.0,1.0,0.0,0.0,0.0,0.0,124.0,60.0,631.6666666666666
2092,flat,orchid petals,sector 49,2.55,12318.0,2070.0,Super Built up area 2070(192.31 sq.m.)Built Up area: 2060 sq.ft. (191.38 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),3.0,4.0,3,8.0,East,Relatively New,2070.0,2060.0,1760.0,1.0,0.0,0.0,0.0,0.0,2.0,49.0,52.0,690.0
2093,flat,m3m merlin,sector 67,2.98,14557.0,2047.0,Super Built up area 2047(190.17 sq.m.),3.0,3.0,3,0.0,North,Relatively New,2047.0,,,0.0,0.0,0.0,0.0,1.0,2.0,49.0,61.0,682.3333333333334
2094,flat,dlf regal gardens,sector 90,1.25,8116.0,1540.0,Super Built up area 1702(158.12 sq.m.)Built Up area: 1640 sq.ft. (152.36 sq.m.)Carpet area: 1540 sq.ft. (143.07 sq.m.),3.0,3.0,3,8.0,South-East,Relatively New,1702.0,1640.0,1540.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,40.0,513.3333333333334
2095,flat,ild greens,sector 37c,1.0,4723.0,2117.0,Super Built up area 1800(167.23 sq.m.),3.0,3.0,3,3.0,,Under Construction,1800.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,64.0,705.6666666666666
2096,flat,emaar gurgaon greens,sector 102,1.3,7878.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1155 sq.ft. (107.3 sq.m.),3.0,3.0,3,7.0,North-East,Relatively New,1650.0,,1155.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,57.0,550.0
2097,flat,adani m2k oyster grande,sector 102,1.8,9528.0,1889.0,Super Built up area 1889(175.49 sq.m.),3.0,4.0,3,17.0,South-East,Relatively New,1889.0,,,0.0,1.0,0.0,0.0,0.0,0.0,49.0,47.0,629.6666666666666
2098,house,independent,sector 4,3.25,14444.0,2250.0,Plot area 250(209.03 sq.m.),3.0,3.0,2,2.0,South-East,Old Property,,2250.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,62.0,750.0
2099,flat,shree vardhman victoria,sector 70,1.67,14384.0,1161.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,5.0,North-East,Moderately Old,1950.0,,1161.0,0.0,1.0,0.0,0.0,0.0,0.0,108.0,36.0,387.0
2100,flat,ats tourmaline,sector 109,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,3+,8.0,North-East,Relatively New,1750.0,1466.0,1350.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,66.0,583.3333333333334
2101,flat,tulip violet,sector 69,1.55,9639.0,1608.0,Super Built up area 1608(149.39 sq.m.),3.0,3.0,2,2.0,East,Relatively New,1608.0,,,0.0,0.0,0.0,1.0,0.0,2.0,86.0,61.0,536.0
2102,flat,antriksh heights,sector 84,0.84,4869.0,1725.0,Super Built up area 1725(160.26 sq.m.),3.0,3.0,3+,8.0,,New Property,1725.0,,,0.0,0.0,0.0,1.0,0.0,0.0,60.0,23.0,575.0
2103,flat,vatika lifestyle homes,sector 83,1.1,6267.0,1755.0,Super Built up area 1755(163.04 sq.m.),3.0,3.0,2,8.0,South,Relatively New,1755.0,,,1.0,0.0,1.0,1.0,0.0,2.0,174.0,48.0,585.0
2104,flat,m3m heights,sector 65,2.5,13600.0,1838.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,19.0,,Under Construction,1828.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,70.0,612.6666666666666
2105,flat,vatika the seven lamps,sector 82,1.37,8753.0,1565.0,Super Built up area 2160(200.67 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1565 sq.ft. (145.39 sq.m.),3.0,3.0,3,11.0,South,Relatively New,2160.0,2000.0,1565.0,1.0,1.0,0.0,1.0,0.0,2.0,145.0,55.0,521.6666666666666
2106,flat,birla navya,sector 63a,3.5,25926.0,1350.0,Carpet area: 1350 (125.42 sq.m.),3.0,3.0,3,1.0,,Under Construction,,,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,54.0,450.0
2107,flat,capital residences 360,sector 70a,1.51,7641.0,1976.0,Super Built up area 1976(183.58 sq.m.),3.0,3.0,3,7.0,South-East,Relatively New,1976.0,,,0.0,1.0,0.0,0.0,0.0,0.0,49.0,28.0,658.6666666666666
2108,flat,dlf the ultima,sector 81,2.45,11491.0,2132.0,Super Built up area 2132(198.07 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,2,9.0,South-East,Relatively New,2132.0,1800.0,1500.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,50.0,710.6666666666666
2109,flat,bestech park view spa next,sector 67,2.32,11989.0,1935.0,Super Built up area 1935(179.77 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4.0,3+,14.0,North-East,Moderately Old,1935.0,,1600.0,0.0,1.0,0.0,0.0,0.0,2.0,59.0,61.0,645.0
2110,flat,m3m merlin,sector 67,2.9,14167.0,2047.0,Super Built up area 2047(190.17 sq.m.),3.0,3.0,3,0.0,West,Relatively New,2047.0,,,0.0,0.0,0.0,0.0,1.0,2.0,49.0,61.0,682.3333333333334
2111,flat,tulip violet,sector 69,1.4,8920.0,1570.0,Super Built up area 1568(145.67 sq.m.),3.0,3.0,1,12.0,East,Relatively New,1568.0,,,0.0,0.0,0.0,1.0,0.0,0.0,86.0,61.0,523.3333333333334
2112,flat,antriksh heights,sector 84,0.94,7000.0,1343.0,Super Built up area 1350(125.42 sq.m.),3.0,2.0,3+,10.0,,New Property,1350.0,,,1.0,0.0,0.0,0.0,0.0,2.0,89.0,23.0,447.6666666666667
2113,flat,dlf the ultima,sector 81,2.29,10928.0,2096.0,Super Built up area 2100(195.1 sq.m.),3.0,4.0,3+,15.0,West,Relatively New,2100.0,,,0.0,1.0,0.0,0.0,0.0,1.0,103.0,50.0,698.6666666666666
2114,flat,mapsko mount ville,sector 79,1.25,8389.0,1490.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3.0,3.0,3,22.0,South-West,Relatively New,1490.0,,863.91,1.0,0.0,0.0,1.0,0.0,0.0,160.0,49.0,496.6666666666667
2115,flat,microtek greenburg,sector 86,1.45,9797.0,1480.0,Built Up area: 1480 (137.5 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),3.0,2.0,3,8.0,North-East,Relatively New,,1480.0,1050.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,60.0,493.3333333333333
2116,house,sector 14 rwa,sector 14,5.51,16990.0,3243.0,Plot area 361(301.84 sq.m.),3.0,3.0,2,4.0,South-West,Moderately Old,,3249.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,70.0,1081.0
2117,flat,the close north,sector 50,2.35,11358.0,2069.0,Super Built up area 2069(192.22 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3,8.0,North-West,Moderately Old,2069.0,1900.0,1800.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,72.0,689.6666666666666
2118,flat,raheja sampada,sector 92,0.9,6569.0,1370.0,Super Built up area 1370(127.28 sq.m.),3.0,2.0,3,11.0,East,Relatively New,1370.0,,,0.0,0.0,0.0,0.0,0.0,0.0,88.0,40.0,456.6666666666667
2119,flat,vatika lifestyle homes,sector 83,1.04,5699.0,1825.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,2.0,2,2.0,South-West,Moderately Old,1755.0,1500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,48.0,608.3333333333334
2120,flat,ireo the corridors,sector 67a,1.62,9380.0,1727.0,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3.0,3.0,2,4.0,North,New Property,1727.0,,1017.0,0.0,0.0,1.0,0.0,0.0,2.0,142.0,61.0,575.6666666666666
2121,flat,godrej air,sector 85,2.6,12212.0,2129.0,Built Up area: 2129 (197.79 sq.m.),3.0,3.0,3,17.0,,Under Construction,,2129.0,,0.0,1.0,0.0,0.0,0.0,0.0,44.0,49.0,709.6666666666666
2122,flat,m3m skycity,sector 65,3.5,17039.0,2054.0,Carpet area: 2054 (190.82 sq.m.),3.0,3.0,3,15.0,East,New Property,,,2054.0,1.0,1.0,0.0,1.0,0.0,2.0,166.0,46.0,684.6666666666666
2123,house,dlf city plots phase 2,sector 25,4.25,31481.0,1350.0,Plot area 150(125.42 sq.m.),3.0,2.0,3,2.0,North,Old Property,,1350.0,,1.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,450.0
2124,flat,sare homes,sector 92,0.58,4098.0,1415.0,Super Built up area 1415(131.46 sq.m.),3.0,3.0,3,3.0,North-East,New Property,1415.0,,,0.0,0.0,0.0,0.0,0.0,0.0,54.0,16.0,471.6666666666667
2125,flat,afnhb jalvayu vihar,sector 30,1.45,11153.0,1300.0,Built Up area: 1300 (120.77 sq.m.)Carpet area: 1090 sq.ft. (101.26 sq.m.),3.0,2.0,2,2.0,North,Old Property,,1300.0,1090.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,62.0,433.3333333333333
2126,flat,m3m soulitude,sector 89,1.25,8784.0,1423.0,Built Up area: 1423 (132.2 sq.m.)Carpet area: 1190 sq.ft. (110.55 sq.m.),3.0,3.0,0,4.0,,Undefined,,1423.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,41.0,474.3333333333333
2127,flat,emaar gurgaon greens,sector 102,1.6,9696.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,8.0,,Relatively New,1650.0,,1022.58,0.0,0.0,0.0,0.0,0.0,0.0,46.0,57.0,550.0
2128,flat,tulip violet,sector 69,1.32,8411.0,1569.0,Super Built up area 1568(145.67 sq.m.),3.0,3.0,1,12.0,South-East,Relatively New,1568.0,,,0.0,0.0,0.0,1.0,0.0,0.0,86.0,61.0,523.0
2129,flat,spaze privy at,sector 84,1.24,6465.0,1918.0,Super Built up area 1918(178.19 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,8.0,North-East,Relatively New,1918.0,1650.0,1550.0,1.0,0.0,0.0,0.0,0.0,2.0,158.0,57.0,639.3333333333334
2130,flat,dlf the primus,sector 82a,1.85,10176.0,1818.0,Super Built up area 1818(168.9 sq.m.)Carpet area: 1538 sq.ft. (142.88 sq.m.),3.0,3.0,3,15.0,East,Moderately Old,1818.0,,1538.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,26.0,606.0
2131,flat,indiabulls centrum park,sector 103,1.9,5681.0,3344.0,Carpet area: 3344 (310.67 sq.m.),3.0,4.0,3+,10.0,North-East,Relatively New,,,3344.0,1.0,1.0,0.0,1.0,1.0,2.0,49.0,88.0,1114.6666666666667
2132,flat,ats triumph,sector 104,2.3,10000.0,2300.0,Carpet area: 2290 (212.75 sq.m.),3.0,4.0,3+,15.0,North-East,New Property,,,2290.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0,79.0,766.6666666666666
2133,flat,godrej,sector 79,2.5,11141.0,2244.0,Built Up area: 2244 (208.47 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3+,5.0,,Undefined,,2244.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,748.0
2134,flat,emaar palm gardens,sector 83,1.76,9263.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),3.0,3.0,3,6.0,North-West,Relatively New,1900.0,1500.0,1240.0,0.0,1.0,0.0,0.0,0.0,2.0,165.0,43.0,633.3333333333334
2135,flat,godrej summit,sector 104,1.05,5833.0,1800.0,Carpet area: 1800 (167.23 sq.m.),3.0,4.0,3+,7.0,East,Relatively New,,,1800.0,0.0,1.0,0.0,0.0,0.0,2.0,96.0,65.0,600.0
2136,flat,emaar mgf the palm drive,sector 66,3.4,15454.0,2200.0,Super Built up area 2200(204.39 sq.m.),3.0,4.0,3,9.0,East,Relatively New,2200.0,,,0.0,1.0,1.0,0.0,0.0,2.0,96.0,61.0,733.3333333333334
2137,flat,parsvnath green ville,sector 48,1.75,7201.0,2430.0,Super Built up area 2430(225.75 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,3,7.0,South,Old Property,2430.0,2200.0,1800.0,0.0,1.0,0.0,0.0,0.0,2.0,109.0,51.0,810.0
2138,flat,m3m skycity,sector 65,2.8,15317.0,1828.0,Built Up area: 1828 (169.83 sq.m.),3.0,3.0,0,14.0,,Undefined,,1828.0,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,609.3333333333334
2139,flat,vatika sovereign park,sector 99,2.45,8812.0,2780.0,Super Built up area 2780(258.27 sq.m.),3.0,4.0,3,1.0,East,New Property,2780.0,,,0.0,1.0,0.0,0.0,0.0,2.0,165.0,56.0,926.6666666666666
2140,flat,emaar mgf palm hills,sector 77,1.25,8620.0,1450.0,Carpet area: 1450 (134.71 sq.m.),3.0,4.0,3,1.0,West,Relatively New,,,1450.0,0.0,1.0,0.0,0.0,0.0,2.0,104.0,57.0,483.3333333333333
2141,flat,cghs vidya enclave,sector 56,1.7,10967.0,1550.0,Super Built up area 1600(148.64 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,2.0,3,6.0,,Old Property,1600.0,,1550.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,81.0,516.6666666666666
2142,flat,emaar gurgaon greens,sector 102,1.5,9090.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,7.0,West,Relatively New,1650.0,,1022.58,0.0,0.0,0.0,1.0,0.0,2.0,174.0,57.0,550.0
2143,flat,m3m golfestate,sector 65,5.3,24211.0,2189.0,Super Built up area 2850(264.77 sq.m.)Carpet area: 2189 sq.ft. (203.36 sq.m.),3.0,3.0,3,38.0,North-East,Moderately Old,2850.0,,2189.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,64.0,729.6666666666666
2144,flat,shree vardhman victoria,sector 70,1.8,9230.0,1950.0,Super Built up area 1950(181.16 sq.m.),3.0,3.0,3+,10.0,North-East,New Property,1950.0,,,0.0,0.0,0.0,0.0,1.0,2.0,49.0,36.0,650.0
2145,flat,emaar palm gardens,sector 83,1.76,9263.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3.0,3.0,3,5.0,South-East,Relatively New,1900.0,1600.0,1240.04,0.0,1.0,0.0,0.0,0.0,2.0,174.0,43.0,633.3333333333334
2146,house,independent,sector 4,5.0,10101.0,4950.0,Plot area 550(459.87 sq.m.),3.0,3.0,2,1.0,North-East,Old Property,,4950.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,62.0,1650.0
2147,flat,maruti kunj,sector 11,0.8,5161.0,1550.0,Super Built up area 1550(144 sq.m.),3.0,2.0,0,0.0,,Old Property,1550.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,516.6666666666666
2148,flat,raheja vedaanta,sector 108,0.95,5214.0,1822.0,Super Built up area 1822(169.27 sq.m.),3.0,3.0,3,3.0,,Relatively New,1822.0,,,0.0,0.0,0.0,0.0,1.0,0.0,95.0,0.0,607.3333333333334
2149,flat,sobha city,sector 108,2.45,14040.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1460 sq.ft. (135.64 sq.m.)Carpet area: 1320 sq.ft. (122.63 sq.m.),3.0,3.0,3,15.0,West,Relatively New,1745.0,1460.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,63.0,581.6666666666666
2150,flat,sare green parc,sector 92,0.75,4820.0,1556.0,Built Up area: 1556 (144.56 sq.m.)Carpet area: 1261 sq.ft. (117.15 sq.m.),3.0,2.0,2,16.0,,Undefined,,1556.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,518.6666666666666
2151,flat,tulip violet,sector 69,1.76,9513.0,1850.0,Super Built up area 1850(171.87 sq.m.),3.0,4.0,2,0.0,South-West,Relatively New,1850.0,,,0.0,0.0,0.0,0.0,0.0,0.0,157.0,61.0,616.6666666666666
2152,flat,mapsko royale ville,sector 82,0.97,5418.0,1790.0,Super Built up area 1790(166.3 sq.m.),3.0,4.0,2,16.0,North-West,Relatively New,1790.0,,,0.0,1.0,0.0,0.0,0.0,0.0,95.0,46.0,596.6666666666666
2153,flat,tulip orange,sector 70,1.1,8148.0,1350.0,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),3.0,2.0,2,5.0,East,Undefined,,1350.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,450.0
2154,flat,godrej nature plus,sector 33,1.75,8768.0,1996.0,Built Up area: 1996 (185.43 sq.m.),3.0,3.0,0,2.0,,Undefined,,1996.0,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,49.0,665.3333333333334
2155,flat,dlf the ultima,sector 81,2.3,10994.0,2092.0,Super Built up area 2092(194.35 sq.m.),3.0,4.0,3+,6.0,East,New Property,2092.0,,,0.0,1.0,0.0,0.0,0.0,1.0,167.0,50.0,697.3333333333334
2156,flat,the crew bos chs manesar,sector 1,0.85,3695.0,2300.0,Carpet area: 2300 (213.68 sq.m.),3.0,3.0,2,2.0,East,Moderately Old,,,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,766.6666666666666
2157,flat,godrej,sector 79,1.34,8524.0,1572.0,Super Built up area 1572(146.04 sq.m.),3.0,3.0,3,7.0,East,Relatively New,1572.0,,,0.0,0.0,0.0,0.0,0.0,0.0,158.0,24.0,524.0
2158,flat,godrej summit,sector 104,1.3,9027.0,1440.0,Super Built up area 1440(133.78 sq.m.),3.0,2.0,3+,16.0,,Relatively New,1440.0,,,1.0,0.0,1.0,1.0,0.0,2.0,0.0,65.0,480.0
2159,flat,godrej air,sector 85,1.83,10005.0,1829.0,Carpet area: 1829 (169.92 sq.m.),3.0,3.0,3+,18.0,,Under Construction,,,1829.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,49.0,609.6666666666666
2160,flat,godrej nature plus,sector 33,1.35,8670.0,1557.0,Super Built up area 1557(144.65 sq.m.),3.0,2.0,3+,17.0,,New Property,1557.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,49.0,519.0
2161,flat,whiteland  the aspen,sector 76,3.5,11917.0,2937.0,Built Up area: 2937 (272.86 sq.m.)Carpet area: 1762 sq.ft. (163.7 sq.m.),3.0,4.0,3,8.0,,Undefined,,2937.0,1762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,979.0
2162,house,independent,sector 11,0.44,4251.0,1035.0,Carpet area: 115 (96.15 sq.m.),3.0,2.0,1,1.0,,Relatively New,,,115.0,0.0,0.0,0.0,1.0,1.0,0.0,46.0,0.0,345.0
2163,flat,signature global park,sohna road,0.78,6404.0,1218.0,Carpet area: 1210 (112.41 sq.m.),3.0,3.0,3,1.0,South-East,Relatively New,,,1210.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,50.0,406.0
2164,flat,pareena coban residences,sector 99a,1.3,6510.0,1997.0,Built Up area: 1997 (185.53 sq.m.),3.0,3.0,0,16.0,,Undefined,,1997.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,665.6666666666666
2165,flat,ats marigold,sector 89,1.85,8604.0,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,3.0,3+,12.0,South-West,New Property,2150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,37.0,41.0,716.6666666666666
2166,flat,ramprastha skyz,sector 37d,1.2,6000.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3.0,2.0,1,9.0,East,Under Construction,2000.0,1900.0,1850.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,17.0,666.6666666666666
2167,house,independent,sector 4,3.2,14222.0,2250.0,Plot area 250(209.03 sq.m.),3.0,3.0,2,2.0,,Old Property,,2250.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,62.0,750.0
2168,flat,orchid petals,sector 49,2.38,11497.0,2070.0,Super Built up area 2070(192.31 sq.m.)Built Up area: 2061 sq.ft. (191.47 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,4.0,3,1.0,West,Relatively New,2070.0,2061.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,52.0,690.0
2169,house,independent,sector 4,0.85,7522.0,1130.0,Built Up area: 1130 (104.98 sq.m.),3.0,3.0,0,1.0,,Undefined,,1130.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,376.6666666666667
2170,flat,ss the leaf,sector 85,2.1,8720.0,2408.0,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),3.0,4.0,3+,6.0,North,Relatively New,2408.0,,1685.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,63.0,802.6666666666666
